County,SubCounty,panel_date,Year,Month,Population_Density_per_SqKm,Total_Population,total_abstraction_m3_per_day,wrua_count,Mean_NDVI,Rainfall_mm,Rainfall_Anomaly_mm,Rainfall_Anomaly_Percent,conflict_onset,conflict_persistence,conflict_severity_weighted
Nairobi,Dagoretti,2006-03-01,2006,3,14908,434208,20186.58,0.0,0.5275245150175274,122.61634252525052,19.845635418160064,19.332472115420067,False,0.0196357924060351,0.0
Nairobi,Dagoretti,2006-04-01,2006,4,14908,434208,20186.58,0.0,0.5280476522665712,305.26342034050333,66.54764470529328,27.837490066649064,False,0.018869790583055,0.0
Nairobi,Dagoretti,2006-05-01,2006,5,14908,434208,20186.58,0.0,0.6357774816762267,115.45184390458016,-34.341316540642914,-22.728558222827782,False,0.0181569622962162,0.0
Nairobi,Dagoretti,2006-06-01,2006,6,14908,434208,20186.58,0.0,0.6042296018562779,10.995954112002725,-22.470543297867536,-67.11951749008465,False,0.0174486503559042,0.0
Nairobi,Dagoretti,2006-07-01,2006,7,14908,434208,20186.58,0.0,0.3940955161528039,6.223235636104938,-11.205659732206104,-64.72371514575278,False,0.0167895072940826,0.0
Nairobi,Dagoretti,2006-08-01,2006,8,14908,434208,20186.58,0.0,0.4683769130417465,35.49597205420738,7.174163913930829,25.368711228873508,False,0.0161345404392562,0.0
Nairobi,Dagoretti,2006-09-01,2006,9,14908,434208,20186.58,0.0,0.4756961848709372,23.358777903352188,-2.3565197180639115,-9.206962710294722,False,0.0155051241603584,0.0
Nairobi,Dagoretti,2006-10-01,2006,10,14908,434208,20186.58,0.0,0.3489450983906948,33.65167325614435,-37.20254813854774,-52.51362028655927,False,0.0149194000611002,0.0
Nairobi,Dagoretti,2006-11-01,2006,11,14908,434208,20186.58,0.0,0.43726247112014,252.52711682956712,100.15401445034544,65.84492812811686,False,0.0143373870000404,0.0
Nairobi,Dagoretti,2006-12-01,2006,12,14908,434208,20186.58,0.0,0.6636198324968128,204.7175564321912,89.34367349699009,77.5415488702581,False,0.0137957755302151,0.0
